status_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,final_time,new_reaction_count,positive_reactions,negative_reactions,interest
5497,3,175,1196,230,126,49,0,0,0,0,0.9375826066202381,49,175,0,8.148571428571428
5498,3,129,215,145,97,30,0,1,0,1,0.9374664869223809,32,127,2,2.7906976744186047
5499,3,202,1311,175,126,70,2,3,0,1,0.9374101962101232,76,198,4,7.356435643564357
5500,3,205,476,149,128,75,1,1,0,0,0.937119414473661,77,204,1,3.048780487804878
5501,3,136,270,114,80,49,3,3,1,0,0.9371184494900222,56,132,4,2.823529411764706
5502,3,37,0,4,37,0,0,0,0,0,0.937005546404294,0,37,0,0.10810810810810811
5503,3,164,1819,163,95,61,1,6,0,1,0.9369444307738429,69,157,7,12.085365853658537
5504,3,173,1214,244,106,64,1,2,0,0,0.9369412141617139,67,171,2,8.427745664739884
5505,3,177,706,186,98,77,0,2,0,0,0.9366565439882967,79,175,2,5.03954802259887
5506,3,47,7,17,45,2,0,0,0,0,0.9365684088159618,2,47,0,0.5106382978723404
5507,3,242,744,193,154,85,0,3,0,0,0.9365394593068008,88,239,3,3.871900826446281
5508,1,27,1,0,27,0,0,0,0,0,0.9361129365384944,0,27,0,0.037037037037037035
5509,3,225,559,166,125,98,0,1,0,1,0.9360781971275011,100,223,2,3.2222222222222223
5510,1,22,0,1,22,0,0,0,0,0,0.9360778754662882,0,22,0,0.045454545454545456
5511,3,8,0,0,8,0,0,0,0,0,0.9357308030175682,0,8,0,0.0
5512,3,238,815,165,136,96,2,3,1,0,0.9356526393428333,102,234,4,4.117647058823529
5513,3,235,1278,212,171,60,2,1,0,1,0.9356436328288721,64,233,2,6.340425531914893
5514,1,25,0,1,25,0,0,0,0,0,0.9356330180088464,0,25,0,0.04
5515,1,29,4,0,29,0,0,0,0,0,0.935614683319711,0,29,0,0.13793103448275862
5516,1,17,0,0,17,0,0,0,0,0,0.9356143616584981,0,17,0,0.0
5517,3,46,0,0,45,1,0,0,0,0,0.9355680424438404,1,46,0,0.0
5518,3,362,745,199,190,168,3,1,0,0,0.9352801556582941,172,361,1,2.6077348066298343
5519,1,209,0,1,203,3,3,0,0,0,0.9352663242261394,6,209,0,0.004784688995215311
5520,1,23,1,0,23,0,0,0,0,0,0.9351585677198176,0,23,0,0.043478260869565216
5521,3,290,915,240,166,119,2,2,1,0,0.9351518128343467,124,287,3,3.9827586206896552
5522,1,41,0,1,40,1,0,0,0,0,0.9351190033906308,1,41,0,0.024390243902439025
5523,3,267,1221,259,176,90,0,1,0,0,0.9348227534135493,91,266,1,5.543071161048689
5524,1,11,0,0,11,0,0,0,0,0,0.9348031320795622,0,11,0,0.0
5525,1,143,0,1,143,0,0,0,0,0,0.9347137102623758,0,143,0,0.006993006993006993
5526,3,225,1085,204,140,82,0,1,2,0,0.9346876557041308,85,222,3,5.728888888888889
5527,1,13,0,0,13,0,0,0,0,0,0.9343579529609075,0,13,0,0.0
5528,3,237,1430,243,163,68,2,3,0,1,0.9343421915614754,74,233,4,7.059071729957806
5529,1,11,0,0,11,0,0,0,0,0,0.9342524480830761,0,11,0,0.0
5530,3,345,1019,162,237,105,0,2,1,0,0.9342263935248312,108,342,3,3.4231884057971014
5531,1,10,0,0,10,0,0,0,0,0,0.9338754611415564,0,10,0,0.0
5532,3,252,885,242,182,70,0,0,0,0,0.9338211003965761,70,252,0,4.472222222222222
5533,3,168,718,172,91,74,1,2,0,0,0.9337622363946153,77,166,2,5.2976190476190474
5534,1,8,1,0,8,0,0,0,0,0,0.9334119473337663,0,8,0,0.125
5535,3,257,1096,206,143,110,0,2,0,2,0.9333128756801928,114,253,4,5.066147859922179
5536,3,316,1080,194,177,135,1,2,0,1,0.9332974359419736,139,313,3,4.031645569620253
5537,1,13,0,0,13,0,0,0,0,0,0.9329510068156794,0,13,0,0.0
5538,3,281,809,171,181,97,1,2,0,0,0.9328358521014609,100,279,2,3.487544483985765
5539,3,285,778,171,170,110,3,2,0,0,0.9324891013139539,115,283,2,3.329824561403509
5540,3,195,1176,209,106,85,1,2,1,0,0.932488779652741,89,192,3,7.102564102564102
5541,3,13,0,0,13,0,0,0,0,0,0.9323723382936709,0,13,0,0.0
5542,3,239,1270,194,145,87,1,5,1,0,0.9320548586765378,94,233,6,6.125523012552302
5543,3,270,898,233,174,91,2,3,0,0,0.9320246225225252,96,267,3,4.188888888888889
5544,1,21,1,0,21,0,0,0,0,0,0.9319281241586549,0,21,0,0.047619047619047616
5545,3,307,1275,228,216,86,1,4,0,0,0.9319223342568227,91,303,4,4.8957654723127035
5546,1,12,0,0,12,0,0,0,0,0,0.9319165443549905,0,12,0,0.0
5547,1,26,0,0,26,0,0,0,0,0,0.9319091461470937,0,26,0,0.0
5548,1,21,0,0,21,0,0,0,0,0,0.9315627170207996,0,21,0,0.0
5549,3,236,938,216,131,103,0,2,0,0,0.9314520655635617,105,234,2,4.889830508474576
5550,3,258,1008,261,149,108,1,0,0,0,0.9314472406453682,109,258,0,4.9186046511627906
5551,1,33,2,1,33,0,0,0,0,0,0.9314009214307105,0,33,0,0.09090909090909091
5552,3,320,2021,362,202,114,2,2,0,0,0.9311255794324674,118,318,2,7.446875
5553,1,23,1,0,23,0,0,0,0,0,0.9311149646124417,0,23,0,0.043478260869565216
5554,1,60,4,0,60,0,0,0,0,0,0.931097594906945,0,60,0,0.06666666666666667
5555,1,102,8,3,100,2,0,0,0,0,0.9310117113631005,2,102,0,0.10784313725490197
5556,3,268,1820,298,180,85,1,2,0,0,0.9309888734169846,88,266,2,7.902985074626866
5557,1,49,0,0,48,0,1,0,0,0,0.9309830835151524,1,49,0,0.0
5558,1,41,2,0,40,0,1,0,0,0,0.9309518823775009,1,41,0,0.04878048780487805
5559,3,239,938,212,163,71,1,3,0,1,0.9309374076229204,76,235,4,4.811715481171548
5560,1,32,2,0,31,0,1,0,0,0,0.930633759437942,1,32,0,0.0625
5561,1,17,0,0,16,1,0,0,0,0,0.930520213029788,1,17,0,0.0
5562,3,273,914,218,161,107,1,3,0,1,0.930088865343288,112,269,4,4.146520146520147
5563,3,229,1005,227,146,80,2,1,0,0,0.9300759988947721,83,228,1,5.379912663755459
5564,1,21,0,0,21,0,0,0,0,0,0.9300573425444238,0,21,0,0.0
5565,1,26,1,0,26,0,0,0,0,0,0.9297080184672135,0,26,0,0.038461538461538464
5566,3,212,551,187,114,95,0,3,0,0,0.929599618638466,98,209,3,3.481132075471698
5567,3,294,1689,284,185,103,1,4,1,0,0.9295938287366338,109,289,5,6.710884353741497
5568,1,29,1,0,29,0,0,0,0,0,0.9292663776219008,0,29,0,0.034482758620689655
5569,3,239,548,188,139,96,0,4,0,0,0.9292451479818493,100,235,4,3.079497907949791
5570,1,14,0,0,13,1,0,0,0,0,0.9291322448961211,1,14,0,0.0
5571,3,296,656,253,168,121,1,5,1,0,0.9288096186995816,128,290,6,3.070945945945946
5572,3,277,1270,311,175,98,0,4,0,0,0.9287829208189109,102,273,4,5.707581227436823
5573,1,18,0,0,17,1,0,0,0,0,0.9286951073077889,1,18,0,0.0
5574,3,292,1425,264,162,119,2,7,1,1,0.9286832058429116,130,283,9,5.784246575342466
5575,1,18,0,0,18,0,0,0,0,0,0.9286793459083568,0,18,0,0.0
5576,1,9,1,0,9,0,0,0,0,0,0.9286651928149892,0,9,0,0.1111111111111111
5577,1,34,1,0,32,2,0,0,0,0,0.9283181203662692,2,34,0,0.029411764705882353
5578,3,303,1003,242,160,137,2,2,1,1,0.9282444599485149,143,299,4,4.108910891089109
5579,3,237,913,202,136,100,1,0,0,0,0.9282065039253926,101,237,0,4.70464135021097
5580,1,22,3,0,21,1,0,0,0,0,0.9281569680986059,1,22,0,0.13636363636363635
5581,3,315,1050,274,164,143,3,2,1,2,0.9278697246354854,151,310,5,4.203174603174603
5582,1,27,0,0,27,0,0,0,0,0,0.9278565365257565,0,27,0,0.0
5583,1,13,0,0,12,1,0,0,0,0,0.927780302818299,1,13,0,0.0
5584,3,251,1145,261,112,133,3,2,1,0,0.9277407384891122,139,248,3,5.601593625498008
5585,1,24,1,0,23,1,0,0,0,0,0.9277407384891122,1,24,0,0.041666666666666664
5586,3,81,0,1,80,1,0,0,0,0,0.9273920577343278,1,81,0,0.012345679012345678
5587,3,212,916,198,131,79,1,1,0,0,0.9272900911298382,81,211,1,5.254716981132075
5588,3,440,1112,322,256,176,3,3,0,2,0.9272791546485996,184,435,5,3.2590909090909093
5589,1,16,0,1,15,1,0,0,0,0,0.9269552418072085,1,16,0,0.0625
5590,3,349,967,280,188,156,3,2,0,0,0.9269472002768859,161,347,2,3.5730659025787967
5591,1,29,0,2,29,0,0,0,0,0,0.9269291872489636,0,29,0,0.06896551724137931
5592,1,27,0,1,27,0,0,0,0,0,0.9268394437705642,0,27,0,0.037037037037037035
5593,3,354,1119,277,164,187,1,2,0,0,0.9268146758571708,190,352,2,3.943502824858757
5594,1,7,0,0,7,0,0,0,0,0,0.9264901196933539,0,7,0,0.0
5595,3,323,1908,261,207,112,1,3,0,0,0.9264653517799606,116,320,3,6.715170278637771
5596,1,19,0,0,17,1,1,0,0,0,0.9264647084575348,2,19,0,0.0
5597,3,52,0,6,51,1,0,0,0,0,0.9263852581379483,1,52,0,0.11538461538461539
5598,3,398,1942,322,196,198,0,4,0,0,0.9263810765421806,202,394,4,5.688442211055277
5599,1,18,0,0,18,0,0,0,0,0,0.926350518726955,0,18,0,0.0
5600,1,6,1,0,6,0,0,0,0,0,0.926295514659549,0,6,0,0.16666666666666666
5601,3,265,1138,254,140,120,0,2,1,2,0.926003446278235,125,260,5,5.252830188679245
5602,1,8,0,0,8,0,0,0,0,0,0.9258895782088681,0,8,0,0.0
5603,3,253,1410,261,165,79,3,2,3,1,0.9258435806554233,88,247,6,6.604743083003952
5604,3,264,1487,279,167,95,1,1,0,0,0.9258297492232685,97,263,1,6.6893939393939394
5605,1,15,0,0,15,0,0,0,0,0,0.9255579454983675,0,15,0,0.0
5606,1,13,0,0,13,0,0,0,0,0,0.9255396108092321,0,13,0,0.0
5607,1,21,0,0,19,1,1,0,0,0,0.9254254210786523,2,21,0,0.0
5608,3,392,1972,312,214,168,3,4,2,1,0.9253794235252074,178,385,7,5.826530612244898
5609,3,266,736,229,168,94,0,2,2,0,0.9250809219196355,98,262,4,3.6278195488721803
5610,1,10,0,0,9,1,0,0,0,0,0.9250754536790162,1,10,0,0.0
5611,1,19,0,0,18,1,0,0,0,0,0.9249602989647977,1,19,0,0.0
5612,3,359,1092,242,203,151,2,2,0,1,0.9235967770833112,156,356,3,3.715877437325905
5613,3,331,1017,285,177,146,1,3,2,2,0.9235929171487565,154,324,7,3.933534743202417
5614,1,19,0,0,18,1,0,0,0,0,0.923578120732963,1,19,0,0.0
5615,1,11,0,1,11,0,0,0,0,0,0.923571687508705,0,11,0,0.09090909090909091
5616,1,7,0,2,7,0,0,0,0,0,0.9235343748080085,0,7,0,0.2857142857142857
5617,3,287,3800,406,202,81,0,3,0,1,0.923526333277686,85,283,4,14.655052264808363
5618,1,22,1,0,21,0,1,0,0,0,0.923253886230359,1,22,0,0.045454545454545456
5619,1,9,0,0,9,0,0,0,0,0,0.9232493829733783,0,9,0,0.0
5620,1,21,2,0,21,0,0,0,0,0,0.9232452013776107,0,21,0,0.09523809523809523
5621,1,22,0,0,22,0,0,0,0,0,0.9232326565903075,0,22,0,0.0
5622,1,21,1,0,21,0,0,0,0,0,0.9232255800436237,0,21,0,0.047619047619047616
5623,1,26,2,0,26,0,0,0,0,0,0.9232249367211979,0,26,0,0.07692307692307693
5624,3,47,0,0,47,0,0,0,0,0,0.9231425914506953,0,47,0,0.0
5625,3,291,1169,257,161,123,2,4,0,1,0.9231342282591599,130,286,5,4.900343642611684
5626,1,23,0,1,23,0,0,0,0,0,0.9231326199530954,0,23,0,0.043478260869565216
5627,1,16,3,0,16,0,0,0,0,0,0.9231284383573276,0,16,0,0.1875
5628,1,4,0,0,4,0,0,0,0,0,0.9231097820069794,0,4,0,0.0
5629,3,11,2,0,11,0,0,0,0,0,0.9231091386845536,0,11,0,0.18181818181818182
5630,3,39,0,0,39,0,0,0,0,0,0.9230743992735603,0,39,0,0.0
5631,3,204,1059,235,134,66,0,2,2,0,0.9230686093717281,70,200,4,6.3431372549019605
5632,1,28,0,0,28,0,0,0,0,0,0.9230686093717281,0,28,0,0.0
5633,1,11,0,1,11,0,0,0,0,0,0.9227752543455626,0,11,0,0.09090909090909091
5634,1,5,0,0,5,0,0,0,0,0,0.9227701077661562,0,5,0,0.0
5635,1,8,0,0,8,0,0,0,0,0,0.9227611012521949,0,8,0,0.0
5636,1,12,0,0,12,0,0,0,0,0,0.9226793993041181,0,12,0,0.0
5637,3,199,603,199,134,63,2,0,0,0,0.9226758610307763,65,199,0,4.030150753768845
5638,1,23,0,1,21,2,0,0,0,0,0.9226691061453053,2,23,0,0.043478260869565216
5639,1,12,0,0,12,0,0,0,0,0,0.9226507714561699,0,12,0,0.0
5640,1,12,0,0,12,0,0,0,0,0,0.9226456248767635,0,12,0,0.0
5641,1,46,2,2,45,1,0,0,0,0,0.9223258936311401,1,46,0,0.08695652173913043
5642,3,315,1247,274,206,106,2,1,0,0,0.9223139921662629,109,314,1,4.828571428571428
5643,1,16,2,1,16,0,0,0,0,0,0.9223027340238112,0,16,0,0.1875
5644,1,18,0,0,17,0,0,1,0,0,0.9222982307668307,1,17,1,0.0
5645,1,13,2,1,13,0,0,0,0,0,0.9222178154636055,0,13,0,0.23076923076923078
5646,3,304,1069,338,199,103,1,1,0,0,0.9222171721411797,105,303,1,4.628289473684211
5647,1,13,0,0,12,1,0,0,0,0,0.9222084872884314,1,13,0,0.0
5648,1,2,0,0,2,0,0,0,0,0,0.922206557321154,0,2,0,0.0
5649,1,3,0,0,2,1,0,0,0,0,0.9222001240968959,1,3,0,0.0
5650,1,13,0,0,12,1,0,0,0,0,0.9221895092768702,1,13,0,0.0
5651,1,9,0,0,9,0,0,0,0,0,0.9221827543913993,0,9,0,0.0
5652,1,18,3,0,17,1,0,0,0,0,0.9221502666088963,1,18,0,0.16666666666666666
5653,3,240,1212,374,153,81,2,2,2,0,0.9221489799640447,87,236,4,6.608333333333333
5654,1,16,1,0,16,0,0,0,0,0,0.9221332185646126,0,16,0,0.0625
5655,1,6,0,0,6,0,0,0,0,0,0.9221316102585481,0,6,0,0.0
5656,1,15,1,0,15,0,0,0,0,0,0.9221267853403545,0,15,0,0.06666666666666667
5657,1,7,0,0,7,0,0,0,0,0,0.9218765329167178,0,7,0,0.0
5658,1,11,0,0,10,1,0,0,0,0,0.9218694563700339,1,11,0,0.0
5659,1,7,0,1,7,0,0,0,0,0,0.9218639881294146,0,7,0,0.14285714285714285
5660,1,1,0,0,1,0,0,0,0,0,0.9218527299869631,0,1,0,0.0
5661,1,8,1,0,8,0,0,0,0,0,0.9218491917136211,0,8,0,0.125
5662,1,7,0,0,7,0,0,0,0,0,0.9218475834075567,0,7,0,0.0
5663,3,30,0,0,29,1,0,0,0,0,0.9218443667954277,1,30,0,0.0
5664,3,229,695,251,134,87,1,7,0,0,0.9217446518194284,95,222,7,4.131004366812227
5665,1,10,0,0,10,0,0,0,0,0,0.9217433651745768,0,10,0,0.0
5666,1,7,0,0,6,1,0,0,0,0,0.9217308203872737,1,7,0,0.0
5667,1,2,0,0,2,0,0,0,0,0,0.9217205272284609,0,2,0,0.0
5668,1,29,1,1,28,1,0,0,0,0,0.921720205567248,1,29,0,0.06896551724137931
5669,3,35,0,0,35,0,0,0,0,0,0.921719883906035,0,35,0,0.0
5670,3,22,0,0,22,0,0,0,0,0,0.9216835361889772,0,22,0,0.0
5671,3,168,449,188,111,57,0,0,0,0,0.9216722780465257,57,168,0,3.7916666666666665
5672,1,11,0,0,11,0,0,0,0,0,0.9216610199040742,0,11,0,0.0
5673,1,18,0,0,18,0,0,0,0,0,0.9213905028240246,0,18,0,0.0
5674,1,20,0,0,19,1,0,0,0,0,0.9213853562446183,1,20,0,0.0
5675,1,33,0,0,33,0,0,0,0,0,0.9213789230203602,0,33,0,0.0
5676,1,13,0,0,13,0,0,0,0,0,0.921376349730657,0,13,0,0.0
5677,1,11,0,0,11,0,0,0,0,0,0.9213715248124634,0,11,0,0.0
5678,1,11,0,0,11,0,0,0,0,0,0.9212779213995094,0,11,0,0.0
5679,3,187,722,176,108,77,0,2,0,0,0.9212730964813158,79,185,2,4.802139037433155
5680,1,4,0,0,4,0,0,0,0,0,0.9212608733552256,0,4,0,0.0
5681,1,7,0,0,7,0,0,0,0,0,0.9212566917594579,0,7,0,0.0
5682,1,36,2,1,36,0,0,0,0,0,0.921256370098245,0,36,0,0.08333333333333333
5683,3,55,0,5,53,2,0,0,0,0,0.921233532152129,2,55,0,0.09090909090909091
5684,3,287,709,196,171,109,0,4,1,2,0.9212213090260388,116,280,7,3.153310104529617
5685,2,137,162,0,136,0,0,1,0,0,0.9212004010472002,1,136,1,1.1824817518248176
5686,1,7,0,1,7,0,0,0,0,0,0.9209720215860406,0,7,0,0.14285714285714285
5687,1,18,0,0,18,0,0,0,0,0,0.9209231290816797,0,18,0,0.0
5688,1,241,2,0,234,4,3,0,0,0,0.9209166958574218,7,241,0,0.008298755186721992
5689,1,8,0,0,8,0,0,0,0,0,0.9209112276168024,0,8,0,0.0
5690,1,11,0,0,11,0,0,0,0,0,0.9209073676822476,0,11,0,0.0
5691,1,19,2,0,19,0,0,0,0,0,0.9208115126408032,0,19,0,0.10526315789473684
5692,3,200,752,184,126,74,0,0,0,0,0.9207963945637968,74,200,0,4.68
5693,1,29,3,0,29,0,0,0,0,0,0.9207931779516678,0,29,0,0.10344827586206896
5694,1,9,0,0,8,0,1,0,0,0,0.9204605802575284,1,9,0,0.0
5695,3,187,415,264,114,70,1,2,0,0,0.9204551120169091,73,185,2,3.6310160427807485
5696,1,14,0,0,14,0,0,0,0,0,0.920452217065993,0,14,0,0.0
5697,1,21,2,0,19,2,0,0,0,0,0.9204451405193091,2,21,0,0.09523809523809523
5698,1,31,4,0,31,0,0,0,0,0,0.9204448188580963,0,31,0,0.12903225806451613
5699,3,48,0,3,48,0,0,0,0,0,0.920361186942742,0,48,0,0.0625
5700,3,170,1762,257,110,54,1,5,0,0,0.9203576486694002,60,165,5,11.876470588235295
5701,1,11,0,0,10,1,0,0,0,0,0.9203389923190519,1,11,0,0.0
5702,1,4,0,0,4,0,0,0,0,0,0.9203344890620713,0,4,0,0.0
5703,1,16,0,0,16,0,0,0,0,0,0.9203296641438777,0,16,0,0.0
5704,1,27,3,3,27,0,0,0,0,0,0.9203296641438777,0,27,0,0.2222222222222222
5705,3,58,2,0,58,0,0,0,0,0,0.919998031433377,0,58,0,0.034482758620689655
5706,3,258,470,235,139,117,1,1,0,0,0.9199938498376093,119,257,1,2.7325581395348837
5707,1,21,0,0,21,0,0,0,0,0,0.9199816267115191,0,21,0,0.0
5708,1,3,0,0,3,0,0,0,0,0,0.9199813050503062,0,3,0,0.0
5709,3,46,0,0,46,0,0,0,0,0,0.9198941348616101,0,46,0,0.0
5710,3,264,459,200,116,147,1,0,0,0,0.9198896316046294,148,264,0,2.496212121212121
5711,1,1,0,0,1,0,0,0,0,0,0.919884485025223,0,1,0,0.0
5712,1,11,0,0,11,0,0,0,0,0,0.9198841633640101,0,11,0,0.0
5713,3,41,0,2,41,0,0,0,0,0,0.9198819117355198,0,41,0,0.04878048780487805
5714,3,196,466,166,128,65,0,1,1,1,0.9198735485439844,68,193,3,3.2244897959183674
5715,1,10,0,0,10,0,0,0,0,0,0.919868723625791,0,10,0,0.0
5716,1,11,2,0,11,0,0,0,0,0,0.9198288376353912,0,11,0,0.18181818181818182
5717,3,109,202,167,75,32,0,2,0,0,0.9198072863341269,34,107,2,3.385321100917431
5718,1,17,1,0,17,0,0,0,0,0,0.919534517625587,0,17,0,0.058823529411764705
5719,1,20,0,0,20,0,0,0,0,0,0.9195187562261549,0,20,0,0.0
5720,1,29,1,0,28,1,0,0,0,0,0.919518434564942,1,29,0,0.034482758620689655
5721,3,50,0,0,50,0,0,0,0,0,0.9195177912425162,0,50,0,0.0
5722,3,6,0,0,6,0,0,0,0,0,0.9194315860374588,0,6,0,0.0
5723,3,292,898,262,170,116,3,1,1,1,0.9194142163319621,122,289,3,3.9726027397260273
5724,1,12,0,0,12,0,0,0,0,0,0.9194032798507235,0,12,0,0.0
5725,1,13,0,0,13,0,0,0,0,0,0.9194032798507235,0,13,0,0.0
5726,3,27,0,0,27,0,0,0,0,0,0.9194026365282977,0,27,0,0.0
5727,3,7,0,0,7,0,0,0,0,0,0.9190938417639128,0,7,0,0.0
5728,3,283,519,295,193,88,1,1,0,0,0.9190848352499517,90,282,1,2.8763250883392226
5729,1,37,6,0,37,0,0,0,0,0,0.9190552424183648,0,37,0,0.16216216216216217
5730,1,9,0,0,9,0,0,0,0,0,0.9189700021969461,0,9,0,0.0
5731,3,265,664,191,160,101,1,1,1,1,0.918947485912043,105,262,3,3.2264150943396226
5732,1,5,0,0,5,0,0,0,0,0,0.9189400877041463,0,5,0,0.0
5733,1,18,1,0,17,1,0,0,0,0,0.9188976284240434,1,18,0,0.05555555555555555
5734,3,386,1912,394,246,137,1,2,0,0,0.9188908735385725,140,384,2,5.974093264248705
5735,1,7,0,0,7,0,0,0,0,0,0.9188870136040177,0,7,0,0.0
5736,1,9,0,0,9,0,0,0,0,0,0.9188809020409726,0,9,0,0.0
5737,1,15,3,0,14,1,0,0,0,0,0.9186013784469618,1,15,0,0.2
5738,1,16,0,0,16,0,0,0,0,0,0.918593980239065,0,16,0,0.0
5739,1,25,2,0,25,0,0,0,0,0,0.9185904419657231,0,25,0,0.08
5740,1,23,0,0,23,0,0,0,0,0,0.9185068100503689,0,23,0,0.0
5741,3,432,924,287,252,173,0,6,0,1,0.9185013418097496,180,425,7,2.803240740740741
5742,1,15,0,0,15,0,0,0,0,0,0.9184897620060852,0,15,0,0.0
5743,1,23,0,0,23,0,0,0,0,0,0.9184778605412078,0,23,0,0.0
5744,1,17,0,0,17,0,0,0,0,0,0.9184778605412078,0,17,0,0.0
5745,3,55,0,3,55,0,0,0,0,0,0.918435079599892,0,55,0,0.05454545454545454
5746,3,274,1140,300,168,98,0,5,1,2,0.9184260730859308,106,266,8,5.255474452554744
5747,1,18,0,0,18,0,0,0,0,0,0.9181597376016489,0,18,0,0.0
5748,1,18,0,0,18,0,0,0,0,0,0.9181536260386038,0,18,0,0.0
5749,1,38,0,0,37,0,0,1,0,0,0.9181414029125137,1,37,1,0.0
5750,1,18,0,0,18,0,0,0,0,0,0.9181327180597653,0,18,0,0.0
5751,1,22,0,0,22,0,0,0,0,0,0.9181275714803588,0,22,0,0.0
5752,1,61,1,1,61,0,0,0,0,0,0.9181275714803588,0,61,0,0.03278688524590164
5753,3,54,0,0,54,0,0,0,0,0,0.9180471561771337,0,54,0,0.0
5754,3,431,3450,533,329,90,2,9,0,1,0.9180432962425789,102,421,10,9.241299303944315
5755,1,11,0,0,11,0,0,0,0,0,0.9180387929855983,0,11,0,0.0
5756,1,20,0,0,20,0,0,0,0,0,0.9180368630183209,0,20,0,0.0
5757,1,12,0,0,12,0,0,0,0,0,0.9180114517825017,0,12,0,0.0
5758,1,16,1,0,16,0,0,0,0,0,0.9176846439901944,0,16,0,0.0625
5759,3,330,2409,397,207,118,0,5,0,0,0.9176766024598719,123,325,5,8.503030303030304
5760,1,10,0,0,10,0,0,0,0,0,0.9176708125580397,0,10,0,0.0
5761,1,29,0,1,29,0,0,0,0,0,0.9176656659786333,0,29,0,0.034482758620689655
5762,1,44,0,0,43,1,0,0,0,0,0.9176653443174204,1,44,0,0.0
5763,3,43,0,0,43,0,0,0,0,0,0.9175961871566468,0,43,0,0.0
5764,3,355,1249,349,245,100,1,5,1,3,0.9175810690796404,110,346,9,4.501408450704226
5765,1,51,4,0,51,0,0,0,0,0,0.9175752791778082,0,51,0,0.0784313725490196
5766,1,16,0,0,16,0,0,0,0,0,0.9175704542596147,0,16,0,0.0
5767,1,83,13,0,80,2,1,0,0,0,0.9175524412316922,3,83,0,0.1566265060240964
5768,1,42,0,0,40,0,2,0,0,0,0.9175495462807761,2,42,0,0.0
5769,1,24,0,1,22,2,0,0,0,0,0.9175489029583503,2,24,0,0.041666666666666664
5770,3,17,0,0,16,1,0,0,0,0,0.9175083736455248,1,17,0,0.0
5771,3,433,1814,451,269,160,0,3,0,1,0.9174967938418604,164,429,4,5.23094688221709
5772,1,16,0,0,16,0,0,0,0,0,0.9172327099860689,0,16,0,0.0
5773,1,23,0,1,23,0,0,0,0,0,0.9172134103132948,0,23,0,0.043478260869565216
5774,1,20,0,0,20,0,0,0,0,0,0.9172069770890368,0,20,0,0.0
5775,1,15,0,0,15,0,0,0,0,0,0.9172021521708432,0,15,0,0.0
5776,1,14,0,0,14,0,0,0,0,0,0.9171172336106375,0,14,0,0.0
5777,3,321,1594,318,164,149,3,1,3,1,0.9171098354027407,157,316,5,5.956386292834891
5778,1,30,1,0,30,0,0,0,0,0,0.9171072621130375,0,30,0,0.03333333333333333
5779,1,10,0,0,10,0,0,0,0,0,0.9170940740033086,0,10,0,0.0
5780,1,33,0,0,32,1,0,0,0,0,0.9170882841014764,1,33,0,0.0
5781,1,37,4,0,37,0,0,0,0,0,0.9170873191178377,0,37,0,0.10810810810810811
5782,3,45,2,0,45,0,0,0,0,0,0.9170869974566248,0,45,0,0.044444444444444446
5783,3,8,0,0,8,0,0,0,0,0,0.9170866757954119,0,8,0,0.0
5784,3,22,0,0,22,0,0,0,0,0,0.9167682311946401,0,22,0,0.0
5785,3,337,2638,270,175,156,1,4,0,1,0.9167572947134015,162,332,5,8.629080118694363
5786,1,18,3,0,18,0,0,0,0,0,0.9167428199588209,0,18,0,0.16666666666666666
5787,3,233,1039,280,161,70,0,1,1,0,0.9167389600242661,72,231,2,5.660944206008583
5788,1,29,0,0,29,0,0,0,0,0,0.9166472865785894,0,29,0,0.0
5789,3,276,306,285,158,113,2,2,1,0,0.9166424616603959,118,273,3,2.141304347826087
5790,3,158,234,92,108,48,0,2,0,0,0.9166344201300733,50,156,2,2.0632911392405062
5791,1,19,0,0,19,0,0,0,0,0,0.9166302385343057,0,19,0,0.0
5792,1,35,0,0,35,0,0,0,0,0,0.9166238053100476,0,35,0,0.0
5793,1,41,5,0,41,0,0,0,0,0,0.9166225186651961,0,41,0,0.12195121951219512
5794,3,26,0,0,26,0,0,0,0,0,0.9165745911444738,0,26,0,0.0
5795,3,244,1356,332,176,67,1,0,0,0,0.9163040740644243,68,244,0,6.918032786885246
5796,1,22,1,1,22,0,0,0,0,0,0.9162963541953146,0,22,0,0.09090909090909091
5797,1,29,0,1,29,0,0,0,0,0,0.9162960325341017,0,29,0,0.034482758620689655
5798,3,40,0,0,40,0,0,0,0,0,0.9162902426322695,0,40,0,0.0
5799,3,256,2979,434,195,50,2,9,0,0,0.9162805927958825,61,247,9,13.33203125
5800,1,12,0,0,12,0,0,0,0,0,0.9162757678776889,0,12,0,0.0
5801,3,15,0,0,15,0,0,0,0,0,0.916275446216476,0,15,0,0.0
5802,3,19,0,0,19,0,0,0,0,0,0.9161934226071864,0,19,0,0.0
5803,3,226,359,342,149,73,1,3,0,0,0.9161866677217154,77,223,3,3.101769911504425
5804,1,26,0,1,26,0,0,0,0,0,0.9161805561586703,0,26,0,0.038461538461538464
5805,1,22,3,0,22,0,0,0,0,0,0.9161609348246834,0,22,0,0.13636363636363635
5806,1,46,10,1,46,0,0,0,0,0,0.9161602915022575,0,46,0,0.2391304347826087
5807,3,54,0,0,54,0,0,0,0,0,0.9157337687339511,0,54,0,0.0
5808,3,335,2112,597,201,131,1,2,0,0,0.9157209022854351,134,333,2,8.086567164179105
